nct_id,facility,status,city,state,zip,lat,lon,x,y,contact_name,contact_phone,contact_email
NCT07503808,Medical Oncology Associates,RECRUITING,Spokane,Washington,99208,47.65966,-117.42908,218.4,93.3,Arvind Chaudhry,5094622273,arvind.chaudhry@aoncology.com
NCT07504835,OHSU Knight Cancer Institute,RECRUITING,Portland,Oregon,97239,45.52345,-122.67621,143.0,114.9,"Carolyn Guidarelli, MPH",503-346-0307,borsch@ohsu.edu
NCT07505797,UC Davis,RECRUITING,Sacramento,California,95817,38.58157,-121.4944,123.3,244.9,Allison Proffitt,916-734-3101,agproffitt@health.ucdavis.edu
NCT07506876,Legacy Mount Hood Medical Center,RECRUITING,Gresham,Oregon,97030,45.49818,-122.43148,146.0,116.2,Legacy Oncology Clinical Research,503-13-8199,oncologyresearch@lhs.org
NCT07506876,Legacy Good Samaritan Medical Center,RECRUITING,Portland,Oregon,97210,45.52345,-122.67621,143.0,114.9,Legacy Oncology Research,503-413-8199,oncologyresearch@lhs.org
NCT07506876,Legacy Meridian Park Medical Center,RECRUITING,Tualatin,Oregon,97062,45.38401,-122.76399,141.2,117.1,Legacy Oncology Clinical Research,503-413-8199,oncologyresearch@lhs.org
NCT07506876,Legacy Salmon Creek Medical Center,RECRUITING,Vancouver,Washington,98686,45.63873,-122.66149,143.8,112.9,Legacy Oncology Clinical Research,503-413-8199,oncologyresearch@lhs.org
NCT07512271,"University of California, San Francisco",RECRUITING,San Francisco,California,94143,37.77493,-122.41942,106.3,255.9,Ivy Ow,877-827-3222,Ivy.Wong@ucsf.edu
NCT07513311,Massachusetts General Hospital,RECRUITING,Boston,Massachusetts,02144,42.35843,-71.05977,825.5,178.3,"Kathryn E Post, PhD, RN, ANP-BC",617-726-6500,kepost@mgh.harvard.edu
NCT07513376,Smilow Cancer Center at Yale-New Haven ( Site 3253),RECRUITING,New Haven,Connecticut,06511,41.30815,-72.92816,805.4,203.9,Study Coordinator,203-688-4242,
NCT07513376,Billings Clinic ( Site 3255),RECRUITING,Billings,Montana,59101,45.78329,-108.50069,325.0,148.0,Study Coordinator,406-435-7480,
NCT07513376,"NHO Revive Research Institute, LLC ( Site 3218)",RECRUITING,Lincoln,Nebraska,68506,40.8,-96.66696,478.2,252.2,Study Coordinator,402-484-4900,
NCT07513376,Renown Regional Medical Center-Renown Health Medical Oncology ( Site 3207),RECRUITING,Reno,Nevada,89502,39.52963,-119.8138,151.2,233.8,Study Coordinator,775-982-4000,
NCT07513376,White Plains Hospital ( Site 3213),RECRUITING,White Plains,New York,10601,41.03399,-73.76291,795.4,211.6,Study Coordinator,914-849-7500,
NCT07513376,Charles George VA Medical Center ( Site 3233),RECRUITING,Asheville,North Carolina,28805,35.60095,-82.55402,689.2,335.9,Study Coordinator,828-298-7911,
NCT07513376,WakeMed Raleigh Campus ( Site 3214),RECRUITING,Raleigh,North Carolina,27610,35.7721,-78.63861,746.7,323.3,Study Coordinator,919-350-2873,
NCT07513376,Altru Health System ( Site 3254),RECRUITING,Grand Forks,North Dakota,58201,47.92526,-97.03285,474.5,118.8,Study Coordinator,701-780-5400,
NCT07513376,Avera Cancer Institute ( Site 3209),RECRUITING,Sioux Falls,South Dakota,57105,43.54369,-96.72796,477.7,200.6,Study Coordinator,605-322-3000,
NCT07513376,The University of Tennessee Medical Center ( Site 3223),RECRUITING,Knoxville,Tennessee,37920,35.96064,-83.92074,667.9,332.0,Study Coordinator,865-305-8780,
NCT07513376,West Virginia University ( Site 3237),RECRUITING,Morgantown,West Virginia,26506,39.62953,-79.9559,715.0,255.0,Study Coordinator,304-598-4500,
NCT07517198,Start Lacn,RECRUITING,Los Angeles,California,90025,34.05223,-118.24368,149.0,339.6,,,
NCT07517198,START Dallas,RECRUITING,Fort Worth,Texas,76104,32.72541,-97.32085,466.9,404.2,,,
NCT07517198,START Mountain Region,RECRUITING,West Valley City,Utah,84119,40.69161,-112.00105,263.9,235.4,,,
NCT07519655,Presbyterian/St Lukes Medical Center,RECRUITING,Denver,Colorado,80218,39.73915,-104.9847,359.9,266.2,,,
NCT07519655,Sarah Cannon Research Institute at HealthONE,RECRUITING,Denver,Colorado,80218,39.73915,-104.9847,359.9,266.2,,,
NCT07519655,Smilow Cancer Hospital - Yale New Haven Health,RECRUITING,New Haven,Connecticut,06510,41.30815,-72.92816,805.4,203.9,,,
NCT07519655,Yale - New Haven Hospital - Yale Cancer Center,RECRUITING,New Haven,Connecticut,06510,41.30815,-72.92816,805.4,203.9,,,
NCT07519655,Smilow Cancer Hospital Phase 1 Unit,RECRUITING,New Haven,Connecticut,06511,41.30815,-72.92816,805.4,203.9,,,
NCT07519655,"Yale University - Smilow Cancer Hospital; C/O Thomas Ferencz, RPh, BCOP",RECRUITING,New Haven,Connecticut,06511,41.30815,-72.92816,805.4,203.9,,,
NCT07519655,Smilow Cancer Hospital - Trumbull,RECRUITING,Trumbull,Connecticut,06611,41.24287,-73.20067,802.1,206.0,,,
NCT07519655,Sarah Cannon Research Institute- Pharmacy,RECRUITING,Nashville,Tennessee,37203,36.16589,-86.78444,624.9,332.9,,,
NCT07519655,SCRI Oncology Partners,RECRUITING,Nashville,Tennessee,37203,36.16589,-86.78444,624.9,332.9,,,
NCT07519655,Inova Schar Cancer Infusion Pharmacy,RECRUITING,Fairfax,Virginia,22031,38.84622,-77.30637,755.0,262.6,,,
NCT07519655,Inova Schar Cancer,RECRUITING,Fairfax,Virginia,22031,38.84622,-77.30637,755.0,262.6,,,
NCT07524322,START Los Angeles,RECRUITING,Los Angeles,California,90025,34.05223,-118.24368,149.0,339.6,,,
NCT07524322,The University of Texas MD Anderson Cancer Center,RECRUITING,Houston,Texas,77030,29.76328,-95.36327,497.8,459.8,,,
NCT07524322,NEXT Houston,RECRUITING,Houston,Texas,77054,29.76328,-95.36327,497.8,459.8,,,
NCT07524322,NEXT San Antonio,RECRUITING,San Antonio,Texas,78229,29.42412,-98.49363,446.9,465.7,,,
NCT07524322,NEXT Virginia,RECRUITING,Fairfax,Virginia,22031,38.84622,-77.30637,755.0,262.6,,,
NCT07524855,Yale University School Of Medicine,RECRUITING,New Haven,Connecticut,06510,41.30815,-72.92816,805.4,203.9,,,
NCT07524855,Florida Cancer Specialists,RECRUITING,Sarasota,Florida,34236,27.33643,-82.53065,711.4,489.2,,,
NCT07524855,Massachusetts General Hospital,RECRUITING,Boston,Massachusetts,02114,42.35843,-71.05977,825.5,178.3,,,
NCT07524855,SCRI Oncology Partners,RECRUITING,Nashville,Tennessee,37203,36.16589,-86.78444,624.9,332.9,,,
NCT07524855,"South Texas Accelerated Research Therapeutics, LLC (START)",RECRUITING,San Antonio,Texas,78229,29.42412,-98.49363,446.9,465.7,,,
NCT07524855,Next Virginia,RECRUITING,Fairfax,Virginia,22031,38.84622,-77.30637,755.0,262.6,,,
NCT07525206,Astera Cancer Care /ID# 279532,RECRUITING,East Brunswick,New Jersey,08816-4096,40.42788,-74.41598,789.0,224.8,,,
NCT07525206,Northwell Health Center for Advanced Medicine. /ID# 279590,RECRUITING,Lake Success,New York,11042,40.77066,-73.71763,797.1,216.3,,,
NCT07525206,Compass Oncology - Rose Quarter /ID# 280127,RECRUITING,Portland,Oregon,97227,45.52345,-122.67621,143.0,114.9,,,
NCT07525206,University Of Washington-Fred Hutchinson Cancer Center - Seattle /ID# 281451,RECRUITING,Seattle,Washington,98109,47.60621,-122.33207,157.9,78.9,,,
NCT07527858,Yale-New Haven Hospital - Yale Cancer Center,RECRUITING,North Haven,Connecticut,06473 2195,41.39093,-72.85954,806.0,202.1,,,
NCT07527858,Beth Israel Deaconess Medical Center,RECRUITING,Boston,Massachusetts,02215,42.35843,-71.05977,825.5,178.3,,,
NCT07527858,Dana-Farber Cancer Institute,ACTIVE_NOT_RECRUITING,Boston,Massachusetts,02215,42.35843,-71.05977,825.5,178.3,,,
NCT07527858,Washington University School of Medicine,NOT_YET_RECRUITING,St Louis,Missouri,63110,38.62727,-90.19789,571.3,290.6,,,
NCT07527858,Avera Cancer Institute,RECRUITING,Sioux Falls,South Dakota,57105,43.54369,-96.72796,477.7,200.6,,,
NCT07527858,"University of Virginia,",RECRUITING,Charlottesville,Virginia,22908,38.02931,-78.47668,741.3,281.0,,,
NCT07528638,University of Cincinnati,RECRUITING,Cincinnati,Ohio,45219,39.12711,-84.51439,651.9,273.8,UCCC Clinical Trials Office,,
NCT07529717,Research Site,RECRUITING,Orlando,Florida,32806,28.53834,-81.37924,727.0,464.3,,,
NCT07529717,Research Site,RECRUITING,East Brunswick,New Jersey,08816,40.42788,-74.41598,789.0,224.8,,,
NCT07529717,Research Site,NOT_YET_RECRUITING,Hackensack,New Jersey,07601,40.88593,-74.04347,792.2,215.3,,,
NCT07529717,Research Site,RECRUITING,Providence,Rhode Island,02903,41.82399,-71.41283,823.4,189.3,,,
NCT07529808,NEXT Virginia,RECRUITING,Fairfax,Virginia,22031,38.84622,-77.30637,755.0,262.6,Maybelle De La Rosa,703-783-4518,mdelarosa@nextoncology.com
NCT07535112,Mayo Clinic - Cancer Center - Phoenix,NOT_YET_RECRUITING,Phoenix,Arizona,85054,33.44838,-112.07404,239.9,369.8,,,
NCT07535112,City of Hope - Duarte Cancer Center,NOT_YET_RECRUITING,Duarte,California,91010,34.13945,-117.97729,153.4,339.0,,,
NCT07535112,UC San Diego Health - Moores Cancer Center,NOT_YET_RECRUITING,San Diego,California,92037,32.71571,-117.16472,159.6,367.9,,,
NCT07535112,Sarah Cannon Research Institute at HCA HealthONE Presbyterian St. Luke's,NOT_YET_RECRUITING,Denver,Colorado,80218,39.73915,-104.9847,359.9,266.2,,,
NCT07535112,Icahn School of Medicine at Mount Sinai - Oncology,NOT_YET_RECRUITING,New York,New York,10029,40.71427,-74.00597,793.4,218.3,,,
NCT07535112,NEXT Dallas - Oncology Department,RECRUITING,Irving,Texas,75039,32.81402,-96.94889,472.7,402.6,,,
NCT07535112,START | San Antonio,NOT_YET_RECRUITING,San Antonio,Texas,78229,29.42412,-98.49363,446.9,465.7,,,
NCT07535437,Memorial Sloan Kettering Basking Ridge (All Protocol Activities),RECRUITING,Basking Ridge,New Jersey,07920,40.70621,-74.54932,786.0,220.2,"Helena Yu, MD",646-608-3912,
NCT07535437,Memorial Sloan Kettering Monmouth (All Protocol Activities),RECRUITING,Middletown,New Jersey,07748,40.39428,-74.11709,793.3,224.5,"Helena Yu, MD",646-608-3912,
NCT07535437,Memorial Sloan Kettering Bergen (All Protocol Activities),RECRUITING,Montvale,New Jersey,07645,41.04676,-74.02292,791.8,212.2,"Helena Yu, MD",646-608-3912,
NCT07535437,Memorial Sloan Kettering Suffolk - Commack (All Protocol Activities),RECRUITING,Commack,New York,11725,40.84288,-73.29289,802.6,213.6,"Helena Yu, MD",646-608-3912,
NCT07535437,Memorial Sloan Kettering Westchester (All Protocol Activities),RECRUITING,Harrison,New York,10604,40.96899,-73.71263,796.3,212.7,"Helena Yu, MD",646-608-3912,
NCT07535437,Memorial Sloan Kettering Cancer Center (All Protocol Activities),RECRUITING,New York,New York,10065,40.71427,-74.00597,793.4,218.3,"Helena Yu, MD",646-608-3912,
NCT07535437,Memorial Sloan Kettering Nassau (All Protocol Activities),RECRUITING,Uniondale,New York,11553,40.70038,-73.59291,799.1,217.2,"Helena Yu, MD",646-608-3912,
NCT07535463,Memorial Sloan Kettering Basking Ridge (All Protocol Activities),RECRUITING,Basking Ridge,New Jersey,07920,40.70621,-74.54932,786.0,220.2,"Luke Pike, MD, PhD",212-639-8157,
NCT07535463,Memorial Sloan Kettering Monmouth (All Protocol Activities),RECRUITING,Middletown,New Jersey,07748,40.39428,-74.11709,793.3,224.5,"Luke Pike, MD, PhD",212-639-8157,
NCT07535463,Memorial Sloan Kettering Bergen (All Protocol Activities),RECRUITING,Montvale,New Jersey,07645,41.04676,-74.02292,791.8,212.2,"Luke Pike, MD, PhD",212-639-8157,
NCT07535463,Memorial Sloan Kettering Suffolk - Commack (All Protocol Activities),RECRUITING,Commack,New York,11725,40.84288,-73.29289,802.6,213.6,"Luke Pike, MD, PhD",212-639-8157,
NCT07535463,Memorial Sloan Kettering Westchester (All Protocol Activities),RECRUITING,Harrison,New York,10604,40.96899,-73.71263,796.3,212.7,"Luke Pike, MD, PhD",212-639-8157,
NCT07535463,Memorial Sloan Kettering Cancer Center (All Protocol Activities),RECRUITING,New York,New York,10065,40.71427,-74.00597,793.4,218.3,"Luke Pike, MD, PhD",212-639-8157,
NCT07535463,Memorial Sloan Kettering Nassau (All Protocol Activities),RECRUITING,Rockville Centre,New York,11553,40.65871,-73.64124,798.7,218.1,"Luke Pike, MD, PhD",212-639-8157,
NCT07535541,University of Virginia Health System,RECRUITING,Charlottesville,Virginia,22908,38.02931,-78.47668,741.3,281.0,,,
NCT07538804,Research Site,RECRUITING,Fairfax,Virginia,22031,38.84622,-77.30637,755.0,262.6,,,
NCT07540572,Florida Clinical Trials Group,RECRUITING,Plantation,Florida,33322,26.13421,-80.23184,753.0,505.3,Harshad Amin,954-915-9991,harshamin@floridactg.com
NCT07540572,"START Astera, LLC",RECRUITING,East Brunswick,New Jersey,08816,40.42788,-74.41598,789.0,224.8,Bruno S Fang,732-426-4750,info@startresearch.com
NCT07540572,"START New York Long Island, LLC",RECRUITING,Lake Success,New York,11042,40.77066,-73.71763,797.1,216.3,Geralinde O'Sullivan Coyne,363-207-5160,info@startresearch.com
NCT07540572,NEXT Texas LLC - Austin,RECRUITING,Austin,Texas,78758,30.26715,-97.74306,459.4,450.2,Sheena Sahota,737-610-5200,ssahota@nextoncology.com
NCT07540572,NEXT Texas LLC - Dallas,RECRUITING,Dallas,Texas,75039,32.78306,-96.80667,474.9,403.2,Farah Polani,972-893-8800,fpolani@nextoncology.com
NCT07540572,"START Dallas Fort Worth, LLC",RECRUITING,Fort Worth,Texas,76104,32.72541,-97.32085,466.9,404.2,Henry Xiong,682-350-3010,info@startresearch.com
NCT07540572,NEXT Texas LLC - Houston,RECRUITING,Houston,Texas,77054,29.76328,-95.36327,497.8,459.8,Jennifer Segar,832-384-7900,jsegar@nextoncology.com
NCT07540572,NEXT Texas LLC - San Antonio,RECRUITING,San Antonio,Texas,78229,29.42412,-98.49363,446.9,465.7,David Sommerhalder,210-580-9500,dsommerhalder@nextoncology.com
NCT07540572,"Start San Antonio, LLC",RECRUITING,San Antonio,Texas,78229,29.42412,-98.49363,446.9,465.7,Amita Patnaik,2105935250,info@startresearch.com
NCT07540572,"START Mountain Region, LLC",RECRUITING,West Valley City,Utah,84119,40.69161,-112.00105,263.9,235.4,William B McKean,1 (801) 907-4750,info@startresearch.com
NCT07540572,NEXT Virginia,RECRUITING,Fairfax,Virginia,22031,38.84622,-77.30637,755.0,262.6,Mohamad A Salkeni,703-783-4510,msalkeni@nextoncology.com
NCT07541079,Orange Coast Medical Center,RECRUITING,Fountain Valley,California,92708-6728,33.70918,-117.95367,151.9,346.9,,,
NCT07541079,Cancer and Leukemia Center,RECRUITING,Sterling Heights,Michigan,48314,42.58031,-83.0302,664.2,206.6,,,
NCT07541170,Community Cancer Institute (CCI),RECRUITING,Clovis,California,93611,36.82523,-119.70292,140.2,283.6,,,
NCT07543055,John Theurer Cancer Center,RECRUITING,Hackensack,New Jersey,07601,40.88593,-74.04347,792.2,215.3,,,
NCT07543757,Idaho Urologic Institute,RECRUITING,Meridian,Idaho,83642,43.61211,-116.39151,215.1,170.0,"Brian Mihm, LPN",208-639-4946,bmihm@idurology.com
NCT07543757,Graves Gilbert Clinic,RECRUITING,Bowling Green,Kentucky,42101,36.99032,-86.4436,628.4,316.9,Christian Jones,716-249-6700,cjones@circuitclinical.com
NCT07543757,Chesapeake Urology Associates,RECRUITING,Hanover,Maryland,21076,39.19289,-76.72414,762.0,254.6,Barbara Kyei,410-760-9400,bkyei@chesuro.com
NCT07543757,Chesapeake Urology Associates,RECRUITING,Towson,Maryland,21204,39.4015,-76.60191,762.9,250.4,Tawni Doliveira,410-825-5454,tawni.doliveira@chesuro.com
NCT07543757,Crystal Run Healthcare,RECRUITING,Middletown,New York,10941,41.44593,-74.42293,784.6,206.2,Dalea Frank,716-249-6700,dfrank@circuitclinical.com
NCT07543757,Carolina Urologic Research Center,RECRUITING,Myrtle Beach,South Carolina,29572,33.68906,-78.88669,750.1,362.5,Matt Parton,843-839-1679,matthew.parton@startresearch.com
NCT07544589,City of Hope,RECRUITING,Duarte,California,91010,34.13945,-117.97729,153.4,339.0,,,
NCT07544589,University of Cincinnati Cancer Center,RECRUITING,Cincinnati,Ohio,45267,39.12711,-84.51439,651.9,273.8,,,
NCT07544589,Tennessee Oncology,RECRUITING,Nashville,Tennessee,37203,36.16589,-86.78444,624.9,332.9,,,
NCT07545811,Washington University School of Medicine,RECRUITING,St Louis,Missouri,63108,38.62727,-90.19789,571.3,290.6,,,
NCT07545811,Prisma Health Cancer Institute,RECRUITING,Greenville,South Carolina,29605,34.85262,-82.39401,693.6,349.6,,,
NCT07545811,SCRI Oncology Partners,RECRUITING,Nashville,Tennessee,37203,36.16589,-86.78444,624.9,332.9,,,
NCT07545811,SCRI at Mary Crowley,RECRUITING,Dallas,Texas,75230,32.78306,-96.80667,474.9,403.2,,,
NCT07546331,University of California,RECRUITING,San Francisco,California,94143,37.77493,-122.41942,106.3,255.9,Michael Choi,877-827-3222,Michael.Choi@ucsf.edu
NCT07548164,Memorial Sloan Kettering at Basking Ridge (Limited Protocol Activities),RECRUITING,Basking Ridge,New Jersey,07920,40.70621,-74.54932,786.0,220.2,"Himanshu Nagar, MD",212-639-6478,
NCT07548164,Memorial Sloan Kettering at Monmouth (Limited Protocol Activities),RECRUITING,Middletown,New Jersey,07748,40.39428,-74.11709,793.3,224.5,"Himanshu Nagar, MD",212-639-6478,
NCT07548164,Memorial Sloan Kettering at Bergen (Limited Protocol Activities),RECRUITING,Montvale,New Jersey,07645,41.04676,-74.02292,791.8,212.2,"Himanshu Nagar, MD",212-639-6478,
NCT07548164,Memorial Sloan Kettering Suffolk-Commack (Limited Protocol Activities),RECRUITING,Commack,New York,11725,40.84288,-73.29289,802.6,213.6,"Himanshu Nagar, MD",212-639-6478,
NCT07548164,Memorial Sloan Kettering at Westchester (Limited Protocol Activities),RECRUITING,Harrison,New York,10604,40.96899,-73.71263,796.3,212.7,"Himanshu Nagar, MD",212-639-6478,
NCT07548164,Weill Cornell Medical Center (Data Collection Only),NOT_YET_RECRUITING,New York,New York,10021,40.71427,-74.00597,793.4,218.3,"Timothy McClure, MD, MS",646-962-6363,
NCT07548164,Memorial Sloan Kettering Cancer Center (All Protocol Activites),RECRUITING,New York,New York,10065,40.71427,-74.00597,793.4,218.3,"Himanshu Nager, MD",212-639-6478,
NCT07548164,Memorial Sloan Kettering at Nassau (Limited Protocol Activities),RECRUITING,Uniondale,New York,11553,40.70038,-73.59291,799.1,217.2,"Himanshu Nagar, MD",212-639-6478,
NCT07549412,"Rocky Mountain Cancer Centers, LLP- Aurora",RECRUITING,Lone Tree,Colorado,80124,39.55171,-104.8863,360.9,269.8,,,
NCT07549412,Florida Cancer Specialists-Broadway,RECRUITING,Fort Myers,Florida,33901,26.62168,-81.84059,724.7,500.6,,,
NCT07549412,Florida Cancer Specialists - St. Petersburg Bayfront,RECRUITING,St. Petersburg,Florida,33701-4553,27.77086,-82.67927,707.8,481.5,,,
NCT07549412,Florida Cancer Specialists East - FCS EAST - West Palm Beach,RECRUITING,West Palm Beach,Florida,33401,26.71534,-80.05337,754.1,494.2,,,
NCT07549412,Illinois Cancer Specialists,RECRUITING,Arlington Heights,Illinois,60005,42.08836,-87.98063,597.7,223.3,,,
NCT07549412,Illinois CancerCare PC,RECRUITING,Peoria,Illinois,61615-7822,40.69365,-89.58899,577.4,251.2,,,
NCT07549412,Springfield Clinic,RECRUITING,Springfield,Illinois,62702,39.80172,-89.64371,577.8,268.0,,,
NCT07549412,Profound Research LLC at Cancer and Leukemia Center,RECRUITING,Sterling Heights,Michigan,48098,42.58031,-83.0302,664.2,206.6,,,
NCT07549412,"Minnesota Oncology Hematology, P.A.",RECRUITING,Saint Louis Park,Minnesota,55416,44.9483,-93.34801,522.5,173.8,,,
NCT07549412,Missouri Cancer Associates - 150518964,RECRUITING,Columbia,Missouri,65201,38.95171,-92.33407,540.2,286.0,,,
NCT07549412,SCRI Oncology Partners,RECRUITING,Nashville,Tennessee,37203,36.16589,-86.78444,624.9,332.9,,,
NCT07549412,"Texas Oncology, P.A. - Abilene - 300210366",RECRUITING,Abilene,Texas,79606,32.44874,-99.73314,429.0,408.4,,,
NCT07549412,Texas Oncology-South Austin,RECRUITING,Austin,Texas,78745,30.26715,-97.74306,459.4,450.2,,,
NCT07549412,Texas Oncology DFW,RECRUITING,Bedford,Texas,75246,32.84402,-97.14307,469.7,402.0,,,
NCT07549412,Texas Oncology- San Antonio,RECRUITING,San Antonio,Texas,78240,29.42412,-98.49363,446.9,465.7,,,
NCT07549412,"Texas Oncology, P.A. - Tyler",RECRUITING,Tyler,Texas,75702,32.35126,-95.30106,498.5,411.3,,,
NCT07549412,Virginia Oncology Associates,RECRUITING,Newport News,Virginia,23606,36.98038,-76.42975,774.6,294.6,,,
NCT07549412,Blue Ridge Cancer Care - 300202915,RECRUITING,Roanoke,Virginia,24014-2419,37.27097,-79.94143,722.7,298.8,,,
NCT07550088,Scripps Clinic Torrey Pines,RECRUITING,La Jolla,California,92037,32.84727,-117.2742,158.5,365.1,"Darren Sigal Principal Investigator, MD",858-554-8788,CRSLeadership@scrippshealth.org
NCT07553572,Massachusetts General Hospital,RECRUITING,Boston,Massachusetts,02114,42.35843,-71.05977,825.5,178.3,"Patrick C Johnson, MD",6177244000,pcjohnson@mgh.harvard.edu
NCT07554339,NHO Revive Research Institute LLC ( Site 0118),RECRUITING,Lincoln,Nebraska,68506,40.8,-96.66696,478.2,252.2,Study Coordinator,402-484-4900,
NCT07554339,New York Oncology Hematology P.C ( Site 9000),RECRUITING,Albany,New York,12206,42.65258,-73.75623,788.4,182.0,Study Coordinator,518-489-0044,
NCT07555210,Vanderbilt-Ingram Cancer Center,RECRUITING,Nashville,Tennessee,37232,36.16589,-86.78444,624.9,332.9,"Jennifer Whisenant, PhD",615-936-8422,j.whisenant@vumc.org
NCT07558733,START Los Angeles,RECRUITING,Los Angeles,California,90025,34.05223,-118.24368,149.0,339.6,,,
NCT07558733,Rocky Mountain Cancer Centers,RECRUITING,Lone Tree,Colorado,80124,39.55171,-104.8863,360.9,269.8,,,
NCT07558733,Oncology Associates of Oregon,RECRUITING,Springfield,Oregon,97477,44.04624,-123.02203,130.9,140.2,,,
NCT07558733,SCRI Oncology Partners,RECRUITING,Nashville,Tennessee,37203,36.16589,-86.78444,624.9,332.9,,,
NCT07558733,Texas Oncology - Central/South,RECRUITING,Austin,Texas,78731,30.26715,-97.74306,459.4,450.2,,,
NCT07558733,START San Antonio,RECRUITING,San Antonio,Texas,78229,29.42412,-98.49363,446.9,465.7,,,
NCT07558733,Texas Oncology - San Aantonio,RECRUITING,San Antonio,Texas,78240,29.42412,-98.49363,446.9,465.7,,,
NCT07559825,Methodist Dallas Medical Center- Clinical Research Institute,RECRUITING,Dallas,Texas,75203,32.78306,-96.80667,474.9,403.2,Colette Ngo Ndjom,214-947-1289,ClinicalResearch@mhd.com
NCT07563738,NEXT Oncology,RECRUITING,Irving,Texas,75039,32.81402,-96.94889,472.7,402.6,"Michael Song, MD",,
NCT07563738,NEXT Oncology Virginia,RECRUITING,Fairfax,Virginia,22031,38.84622,-77.30637,755.0,262.6,"Alexander Spira, MD",,aspira@nextoncology.com
NCT07566052,Oncura Health d.b.a.Los Angeles Cancer Network,RECRUITING,Glendale,California,91204,34.14251,-118.25508,149.3,337.9,,,
NCT07566052,Astera Cancer Care,RECRUITING,Edison,New Jersey,08816,40.51872,-74.4121,788.7,223.2,,,
NCT07566052,Virginia Cancer Specialists,RECRUITING,Arlington,Virginia,22201,38.88101,-77.10428,757.8,261.4,,,
NCT07567027,NYU Langone Health,RECRUITING,New York,New York,10016,40.71427,-74.00597,793.4,218.3,,,
NCT07567846,Honor Health Research Institute,RECRUITING,Scottsdale,Arizona,85258-4566,33.50921,-111.89903,242.8,369.1,,,
NCT07567846,Sarah Cannon Research Institute,RECRUITING,Nashville,Tennessee,37203,36.16589,-86.78444,624.9,332.9,,,
NCT07570979,Mary Crowley Cancer Research,RECRUITING,Dallas,Texas,75251,32.78306,-96.80667,474.9,403.2,Pramitha Kondancheri,972-566-3000,Pramitha.RarothKondancheri@scri.com
NCT07574671,"Mays Cancer Center, UT Health San Antonio",RECRUITING,San Antonio,Texas,78229,29.42412,-98.49363,446.9,465.7,Joseph Terrones,210-450-5098,terronesj@uthscsa.edu
NCT07578571,Florida Cancer Specialists & Research Institute - Sarasota Cattlemen,RECRUITING,Sarasota,Florida,34239,27.33643,-82.53065,711.4,489.2,,,
NCT07578571,NEXT Dallas,RECRUITING,Irving,Texas,75039,32.81402,-96.94889,472.7,402.6,,,
NCT07581184,Hoag Memorial Hospital Presbyterian,RECRUITING,Irvine,California,92618,33.66946,-117.82311,153.7,348.1,Gary Ulaner,949-557-0285,gary.ulaner@hoag.org
NCT07581184,"Biogenix Molecular, LLC",RECRUITING,Miami,Florida,33165,25.77427,-80.19366,754.7,511.8,Study Coordinator,786-791-1799,jjoseph@cira-health.com
NCT07581184,BAMF Health,RECRUITING,Grand Rapids,Michigan,49503,42.96336,-85.66809,627.6,203.9,Study Coordinator,616-330-2735,ResearchClinicalTeam@bamfhealth.com
NCT07581184,XCancer,RECRUITING,Omaha,Nebraska,68130,41.25626,-95.94043,488.3,243.6,Tony Romero,402-697-2229,tony@xcancer.com
NCT07584239,Ohio State University Comprehensive Cancer Center,RECRUITING,Columbus,Ohio,43210,39.96118,-82.99879,671.3,255.4,"Carolyn J. Presley, MD",614-293-6453,carolyn.presley@osumc.edu
NCT07587957,Florida Atlantic University,RECRUITING,Boca Raton,Florida,33431,26.35869,-80.0831,754.7,500.8,"Ashley L Artese, PhD",856-534-8926,aartese@fau.edu
NCT07590934,Research Site,NOT_YET_RECRUITING,Encino,California,91436,34.15917,-118.50119,145.7,336.7,,,
NCT07590934,Research Site,RECRUITING,South Pasadena,California,91030,34.11612,-118.15035,150.7,338.8,,,
NCT07590934,Research Site,RECRUITING,Miami,Florida,33165,25.77427,-80.19366,754.7,511.8,,,
NCT07590934,Research Site,NOT_YET_RECRUITING,Tampa,Florida,33612,27.94752,-82.45843,711.0,477.8,,,
NCT07590934,Research Site,NOT_YET_RECRUITING,Metairie,Louisiana,70006,29.98409,-90.15285,581.9,452.8,,,
NCT07590934,Research Site,NOT_YET_RECRUITING,Minneapolis,Minnesota,55455,44.97997,-93.26384,523.6,173.2,,,
NCT07590934,Research Site,NOT_YET_RECRUITING,Omaha,Nebraska,68130,41.25626,-95.94043,488.3,243.6,,,
NCT07590934,Research Site,NOT_YET_RECRUITING,New York,New York,10065,40.71427,-74.00597,793.4,218.3,,,
NCT07590934,Research Site,NOT_YET_RECRUITING,Portland,Oregon,97239,45.52345,-122.67621,143.0,114.9,,,
NCT07590934,Research Site,NOT_YET_RECRUITING,Houston,Texas,77030,29.76328,-95.36327,497.8,459.8,,,
NCT07591701,The University of Texas M. D. Anderson Cancer Center,RECRUITING,Houston,Texas,77090,29.76328,-95.36327,497.8,459.8,"Debanjan Pain, MD",713-745-0075,dpain@mdanderson.org
NCT07594002,University of Kentucky,RECRUITING,Lexington,Kentucky,40536,37.98869,-84.47772,655.0,295.0,"Zin Myint, MD",,zin.myint@uky.edu
NCT07594067,University of Pennsylvania,RECRUITING,Philadelphia,Pennsylvania,19104,39.95238,-75.16362,780.7,235.9,Abramson Cancer Center Clinical Trials Service,215-349-8245,PMCancerResearch@pennmedicine.upenn.edu
