nct_id,tumor_type,facility,status,city,state,zip,country,lat,lon,contact_name,contact_phone,contact_email
NCT06966700,breast,Mercy Medical Center - Baltimore ( Site 0015),RECRUITING,Baltimore,Maryland,21202,United States,39.29038,-76.61219,Study Coordinator,410-951-7956,
NCT06966700,breast,Saint Luke's Cancer Institute ( Site 0059),RECRUITING,Kansas City,Missouri,64111,United States,39.09973,-94.57857,Study Coordinator,816-923-2677,
NCT06966700,breast,Washington University Siteman Cancer Center ( Site 0031),RECRUITING,St Louis,Missouri,63110,United States,38.62727,-90.19789,Study Coordinator,314-286-2341,
NCT06966700,breast,Cancer Partners of Nebraska ( Site 0068),RECRUITING,Lincoln,Nebraska,68516,United States,40.8,-96.66696,Study Coordinator,402-327-7363,
NCT06966700,breast,Optum Care Cancer Center ( Site 0050),RECRUITING,Las Vegas,Nevada,89102,United States,36.17497,-115.13722,Study Coordinator,702-724-8787,
NCT06966700,breast,Renown Regional Medical Center ( Site 0041),RECRUITING,Reno,Nevada,89502,United States,39.52963,-119.8138,Study Coordinator,775-982-4000,
NCT06966700,breast,Hackensack Univ Medical Center (HUMC) ( Site 0007),RECRUITING,Hackensack,New Jersey,07601,United States,40.88593,-74.04347,Study Coordinator,551-996-5855,
NCT06966700,breast,Rutgers Cancer Institute of New Jersey ( Site 0076),RECRUITING,New Brunswick,New Jersey,08901,United States,40.48622,-74.45182,Study Coordinator,732-253-3939,
NCT06966700,breast,Altru Health System ( Site 0057),RECRUITING,Grand Forks,North Dakota,58201,United States,47.92526,-97.03285,Study Coordinator,701-780-5451,
NCT06966700,breast,Good Samaritan Hospital-TriHealth Cancer institute ( Site 0027),RECRUITING,Cincinnati,Ohio,45220,United States,39.12711,-84.51439,Study Coordinator,513-853-1300,
NCT06966700,breast,Northwest Cancer Specialists (Compass Oncology) ( Site 8010),RECRUITING,Tigard,Oregon,97223,United States,45.43123,-122.77149,Study Coordinator,503-280-1223,
NCT06966700,breast,Medical University of South Carolina-Hollings Cancer Center ( Site 0016),RECRUITING,Charleston,South Carolina,29425,United States,32.77632,-79.93275,Study Coordinator,843-792-6434,
NCT06966700,breast,St Francis Cancer Center ( Site 0093),RECRUITING,Greenville,South Carolina,29607,United States,34.85262,-82.39401,Study Coordinator,864-603-6200,
NCT06966700,breast,Avera McKennan Hospital ( Site 0002),RECRUITING,Sioux Falls,South Dakota,57105,United States,43.54369,-96.72796,Study Coordinator,605-322-3000,
NCT06966700,breast,Avera Cancer Institute - Yankton ( Site 0089),RECRUITING,Yankton,South Dakota,57078,United States,42.87111,-97.39728,Study Coordinator,605-601-1830,
NCT06966700,breast,Tennessee Cancer Specialists ( Site 7001),RECRUITING,Knoxville,Tennessee,37909,United States,35.96064,-83.92074,Study Coordinator,865-934-5800,
NCT06966700,breast,SCRI Oncology Partners ( Site 7005),RECRUITING,Nashville,Tennessee,37203,United States,36.16589,-86.78444,Study Coordinator,615-329-7640,
NCT06966700,breast,Nashville General Hospital ( Site 0017),RECRUITING,Nashville,Tennessee,37208,United States,36.16589,-86.78444,Study Coordinator,615-341-4383,
NCT06966700,breast,Vanderbilt-Ingram Cancer Center ( Site 0038),RECRUITING,Nashville,Tennessee,37232,United States,36.16589,-86.78444,Study Coordinator,615-322-2064,
NCT06966700,breast,Hendrick Medical Center ( Site 0009),RECRUITING,Abilene,Texas,79601,United States,32.44874,-99.73314,Study Coordinator,325-670-2000,
NCT06966700,breast,Texas Oncology - DFW ( Site 8009),RECRUITING,Dallas,Texas,75246,United States,32.78306,-96.80667,Study Coordinator,214-370-1000,
NCT06966700,breast,Texas Oncology - Northeast Texas ( Site 8002),RECRUITING,Flower Mound,Texas,75028,United States,33.01457,-97.09696,Study Coordinator,972-537-4100,
NCT06966700,breast,JPS Oncology and Infusion Center ( Site 0083),RECRUITING,Fort Worth,Texas,76104,United States,32.72541,-97.32085,Study Coordinator,817-702-8049,
NCT06966700,breast,Kelsey-Seybold Clinic ( Site 0042),RECRUITING,Houston,Texas,77025,United States,29.76328,-95.36327,Study Coordinator,713-239-4510,
NCT06966700,breast,Kelsey-Seybold Clinic ( Site 0088),RECRUITING,Houston,Texas,77025,United States,29.76328,-95.36327,Study Coordinator,713-239-4510,
NCT06966700,breast,Oncology Consultants P.A. ( Site 0073),RECRUITING,Houston,Texas,77030,United States,29.76328,-95.36327,Study Coordinator,713-275-3233,
NCT06966700,breast,Texas Tech University Health Sciences Center ( Site 0087),RECRUITING,Lubbock,Texas,79430,United States,33.57786,-101.85517,Study Coordinator,806-743-4222,
NCT06966700,breast,Texas Oncology - San Antonio ( Site 8004),RECRUITING,San Antonio,Texas,78240,United States,29.42412,-98.49363,Study Coordinator,210-595-5300,
NCT06966700,breast,Intermountain Medical Center ( Site 0074),RECRUITING,Murray,Utah,84107,United States,40.66689,-111.88799,Study Coordinator,801-507-3630,
NCT06966700,breast,Bon Secours Cancer Institute at St. Francis ( Site 0048),RECRUITING,Midlothian,Virginia,23114,United States,37.50598,-77.64916,Study Coordinator,804-893-8717,
NCT06966700,breast,Virginia Oncology Associates (VOA) ( Site 8008),RECRUITING,Norfolk,Virginia,23502,United States,36.84681,-76.28522,Study Coordinator,844-482-4812,
NCT06966700,breast,Oncology and Hematology Associates of Southwest Virginia (BRCC) ( Site 8005),RECRUITING,Roanoke,Virginia,24014,United States,37.27097,-79.94143,Study Coordinator,540-982-0237,
NCT06966700,breast,Fred Hutchinson Cancer Center ( Site 0069),RECRUITING,Seattle,Washington,98109,United States,47.60621,-122.33207,Study Coordinator,855-557-0555,
NCT06966700,breast,Cancer Care Northwest ( Site 0003),RECRUITING,Spokane,Washington,99202,United States,47.65966,-117.42908,Study Coordinator,509-228-1000,
NCT06966700,breast,"Northwest Medical Specialties, PLLC ( Site 0067)",RECRUITING,Tacoma,Washington,98405,United States,47.25288,-122.44429,Study Coordinator,253-428-8700,
NCT06966700,breast,University of Wisconsin-Madison ( Site 0024),RECRUITING,Madison,Wisconsin,53792,United States,43.07305,-89.40123,Study Coordinator,608-263-0796,
NCT06972628,prostate,Excel Diagnostics & Nuclear Oncology Center,RECRUITING,Houston,Texas,77042,United States,29.76328,-95.36327,Susan Cork Therapy Coordinator,713-781-6200,scork@exceldiagnostics.com
NCT06972875,prostate,University of Vermont Medical Center,RECRUITING,Burlington,Vermont,05401,United States,44.47588,-73.21207,"Steven Ades, MD, MSc",(802) 656-2021,steven.ades@med.uvm.edu
NCT06973564,colorectal,Mayo Clinic,RECRUITING,Rochester,Minnesota,55905,United States,44.02163,-92.4699,,,
NCT06973564,colorectal,Washington University,RECRUITING,St Louis,Missouri,63110,United States,38.62727,-90.19789,,,
NCT06973564,colorectal,Cleveland Clinic Foundation,RECRUITING,Cleveland,Ohio,44195,United States,41.4995,-81.69541,,,
NCT06973564,colorectal,Huntsman Cancer Institute,RECRUITING,Salt Lake City,Utah,84112,United States,40.76078,-111.89105,,,
NCT06974110,colorectal,Investigative Site #132,RECRUITING,Phoenix,Arizona,85054,United States,33.44838,-112.07404,,,
NCT06974110,colorectal,Investigative Site #101,RECRUITING,San Diego,California,92037,United States,32.71571,-117.16472,,,
NCT06974110,colorectal,Investigative Site #128,RECRUITING,Tampa,Florida,33612,United States,27.94752,-82.45843,,,
NCT06974110,colorectal,Investigative Site #120,RECRUITING,Detroit,Michigan,48201,United States,42.33143,-83.04575,,,
NCT06974110,colorectal,Investigative Site #110,RECRUITING,St Louis,Missouri,63108,United States,38.62727,-90.19789,,,
NCT06974110,colorectal,Investigative Site #131,RECRUITING,Raleigh,North Carolina,27710,United States,35.7721,-78.63861,,,
NCT06974110,colorectal,Investigative Site #121,RECRUITING,Portland,Oregon,97239,United States,45.52345,-122.67621,,,
NCT06974110,colorectal,Investigative Site #127,COMPLETED,Dallas,Texas,75230,United States,32.78306,-96.80667,,,
NCT06974110,colorectal,Investigative Site #129,RECRUITING,Houston,Texas,77030,United States,29.76328,-95.36327,,,
NCT06974370,nsclc,University of Vermont Medical Center,RECRUITING,Burlington,Vermont,05401,United States,44.47588,-73.21207,"Christopher Anker, MD",802-656-2021,chris.anker@uvmhealth.org
NCT06974604,breast,Rhode Island and the Miriam Hospitals (Brown University Health),RECRUITING,Providence,Rhode Island,02903/02906,United States,41.82399,-71.41283,BrUOG,401-863-3000,BrUOG@brown.edu
NCT06981208,breast,Washington University School of Medicine,RECRUITING,St Louis,Missouri,63110,United States,38.62727,-90.19789,"Saif M Badran, M.D., Ph.D., FRCS",314-273-1434,badran@wustl.edu
NCT06982521,breast,Banner MD Anderson Cancer Center,RECRUITING,Gilbert,Arizona,85234,United States,33.35283,-111.78903,,,
NCT06982521,breast,Beverly Hills Cancer Center,RECRUITING,Beverly Hills,California,90211,United States,34.07362,-118.40036,,,
NCT06982521,breast,City of Hope National Medical Center,RECRUITING,Duarte,California,91010,United States,34.13945,-117.97729,,,
NCT06982521,breast,Cedars-Sinai Medical Center,RECRUITING,Los Angeles,California,90048,United States,34.05223,-118.24368,,,
NCT06982521,breast,Stanford Women's Cancer Center,RECRUITING,Palo Alto,California,94304,United States,37.44188,-122.14302,,,
NCT06982521,breast,"University of California, Davis Comprehensive Cancer Center",RECRUITING,Sacramento,California,95817,United States,38.58157,-121.4944,,,
NCT06982521,breast,University of California San Diego Moores Cancer Center,RECRUITING,San Diego,California,92037,United States,32.71571,-117.16472,,,
NCT06982521,breast,University of California San Francisco (UCSF) Helen Diller Family Comprehensive Cancer Center,RECRUITING,San Francisco,California,94158,United States,37.77493,-122.41942,,,
NCT06982521,breast,Kaiser Permanente Medical Center,RECRUITING,Vallejo,California,94589,United States,38.10409,-122.25664,,,
NCT06982521,breast,"Rocky Mountain Cancer Centers, LLP",RECRUITING,Longmont,Colorado,80504,United States,40.16721,-105.10193,,,
NCT06982521,breast,Yale-New Haven Hospital-Yale Cancer Center,RECRUITING,New Haven,Connecticut,06510,United States,41.30815,-72.92816,,,
NCT06982521,breast,"Medical Oncology Hematology Consultants, P.A.",RECRUITING,Newark,Delaware,19713,United States,39.68372,-75.74966,,,
NCT06982521,breast,Georgetown University Medical Center,RECRUITING,Washington D.C.,District of Columbia,20007,United States,38.89511,-77.03637,,,
NCT06982521,breast,AdventHealth,RECRUITING,Altamonte Springs,Florida,32701,United States,28.66111,-81.36562,,,
NCT06982521,breast,Florida Cancer Specialists-South,RECRUITING,Fort Myers,Florida,33901,United States,26.62168,-81.84059,,,
NCT06982521,breast,"Cancer Care Centers of Brevard, Inc",RECRUITING,Palm Bay,Florida,32909,United States,28.03446,-80.58866,,,
NCT06982521,breast,Atlanta Cancer Care - Northside Hospital,RECRUITING,Atlanta,Georgia,30342,United States,33.749,-84.38798,,,
NCT06982521,breast,Rush University Medical Center,RECRUITING,Chicago,Illinois,60607,United States,41.85003,-87.65005,,,
NCT06982521,breast,Robert H. Lurie Comprehensive Cancer Center of Northwestern University,RECRUITING,Chicago,Illinois,60611,United States,41.85003,-87.65005,,,
NCT06982521,breast,"Community Health Network, Inc",RECRUITING,Indianapolis,Indiana,46250,United States,39.76838,-86.15804,,,
NCT06982521,breast,University of Kansas Cancer Center,RECRUITING,Westwood,Kansas,66205,United States,39.04056,-94.6169,,,
NCT06982521,breast,Cancer Center of Kansas,RECRUITING,Wichita,Kansas,67214,United States,37.69224,-97.33754,,,
NCT06982521,breast,Sidney Kimmel Comprehensive Cancer Center (SKCCC) at Johns Hopkins,RECRUITING,Baltimore,Maryland,21287,United States,39.29038,-76.61219,,,
NCT06982521,breast,Tufts Medical Center,RECRUITING,Boston,Massachusetts,02111,United States,42.35843,-71.05977,,,
NCT06982521,breast,Dana Farber Cancer Institute,RECRUITING,Boston,Massachusetts,02215,United States,42.35843,-71.05977,,,
NCT06982521,breast,University of Michigan,RECRUITING,Ann Arbor,Michigan,48109,United States,42.27756,-83.74088,,,
NCT06982521,breast,Profound Research LLC,RECRUITING,Royal Oak,Michigan,48073,United States,42.48948,-83.14465,,,
NCT06982521,breast,"Minnesota Oncology Hematology, P.A.",RECRUITING,Minneapolis,Minnesota,55404,United States,44.97997,-93.26384,,,
NCT06982521,breast,University of Mississippi Medical Center,RECRUITING,Jackson,Mississippi,39213,United States,32.29876,-90.18481,,,
NCT06982521,breast,Washington University School of Medicine- Siteman Cancer Center,RECRUITING,St Louis,Missouri,63108,United States,38.62727,-90.19789,,,
NCT06982521,breast,Nebraska Cancer Specialists,RECRUITING,Omaha,Nebraska,68130,United States,41.25626,-95.94043,,,
NCT06982521,breast,Renown Health Medical Oncology,RECRUITING,Reno,Nevada,89502,United States,39.52963,-119.8138,,,
NCT06982521,breast,John Theurer Cancer Center at Hackensack University Medical Center,RECRUITING,Hackensack,New Jersey,07601,United States,40.88593,-74.04347,,,
NCT06982521,breast,Rutgers Cancer Institute,RECRUITING,New Brunswick,New Jersey,08901,United States,40.48622,-74.45182,,,
NCT06982521,breast,Laura and Isaac Perlmutter Cancer Center at NYU Langone Health,RECRUITING,New York,New York,10016,United States,40.71427,-74.00597,,,
NCT06982521,breast,Icahn School of Medicine at Mount Sinai,RECRUITING,New York,New York,10029,United States,40.71427,-74.00597,,,
NCT06982521,breast,Columbia University Irving Medical Center,RECRUITING,New York,New York,10032,United States,40.71427,-74.00597,,,
NCT06982521,breast,Memorial Sloan-Kettering Cancer Center,RECRUITING,New York,New York,10065,United States,40.71427,-74.00597,,,
NCT06982521,breast,"Oregon Health & Science University, Knight Cancer Institute",RECRUITING,Portland,Oregon,97210,United States,45.52345,-122.67621,,,
NCT06982521,breast,Avera Cancer Institute,RECRUITING,Sioux Falls,South Dakota,57105,United States,43.54369,-96.72796,,,
NCT06982521,breast,Tennessee Cancer Specialists,RECRUITING,Knoxville,Tennessee,37909,United States,35.96064,-83.92074,,,
NCT06982521,breast,"Tennessee Oncology, PLLC",RECRUITING,Nashville,Tennessee,37203,United States,36.16589,-86.78444,,,
NCT06982521,breast,Texas Oncology Central/South,RECRUITING,Austin,Texas,78731,United States,30.26715,-97.74306,,,
NCT06982521,breast,Texas Oncology DFW,RECRUITING,Dallas,Texas,75246,United States,32.78306,-96.80667,,,
NCT06982521,breast,University of Texas Southwestern Medical Center,RECRUITING,Dallas,Texas,75390,United States,32.78306,-96.80667,,,
NCT06982521,breast,Houston Methodist Hospital Cancer Center,RECRUITING,Houston,Texas,77030,United States,29.76328,-95.36327,,,
NCT06982521,breast,The University of Texas M.D. Anderson Cancer Center,RECRUITING,Houston,Texas,77030,United States,29.76328,-95.36327,,,
NCT06982521,breast,Baylor Scott and White Medical Center,RECRUITING,Temple,Texas,76508,United States,31.09823,-97.34278,,,
NCT06982521,breast,"Huntsman Cancer Institute, University of Utah",RECRUITING,Salt Lake City,Utah,84112,United States,40.76078,-111.89105,,,
NCT06982521,breast,"Virginia Cancer Specialists, PC",RECRUITING,Fairfax,Virginia,22031,United States,38.84622,-77.30637,,,
NCT06982521,breast,Virginia Oncology Associates,RECRUITING,Norfolk,Virginia,23502,United States,36.84681,-76.28522,,,
NCT06982521,breast,University of Wisconsin Carbone Cancer Center- University Hospital,RECRUITING,Madison,Wisconsin,53792,United States,43.07305,-89.40123,,,
NCT06983743,nsclc,Providence Medical Group,RECRUITING,Santa Rosa,California,95403,United States,38.44047,-122.71443,,,
NCT06983743,nsclc,Florida Cancer Specalists,RECRUITING,Sarasota,Florida,34232,United States,27.33643,-82.53065,,,
NCT06983743,nsclc,Moffitt Cancer Center,RECRUITING,Tampa,Florida,33612,United States,27.94752,-82.45843,,,
NCT06983743,nsclc,Massachusetts General Hospital (MG),RECRUITING,Boston,Massachusetts,02114,United States,42.35843,-71.05977,,,
NCT06983743,nsclc,Memorial Sloan Kettering Cancer Center,RECRUITING,New York,New York,10065,United States,40.71427,-74.00597,,,
NCT06983743,nsclc,The University of Texas MD Anderson Cancer Center,RECRUITING,Houston,Texas,77030,United States,29.76328,-95.36327,,,
NCT06983743,nsclc,University of Texas at Tyler,RECRUITING,Tyler,Texas,75701,United States,32.35126,-95.30106,,,
NCT06983743,nsclc,NEXT Virginia,RECRUITING,Fairfax,Virginia,22031,United States,38.84622,-77.30637,,,
NCT06983899,nsclc,Fred Hutch/University of Washington Cancer Consortium,RECRUITING,Seattle,Washington,98109,United States,47.60621,-122.33207,"Dong-Woo Kang, PhD",206-667-5188,dkang@fredhutch.org
NCT06985238,prostate,Urology Clinic at Sawgrass,RECRUITING,Rochester,New York,14620,United States,43.15478,-77.61556,Austin Jackson,585-275-0126,Austin_Jackson@urmc.rochester.edu
NCT06985238,prostate,Virginia Urology,RECRUITING,Richmond,Virginia,23235,United States,37.55376,-77.46026,"Charles Seabury, MD",804-288-2786,Cseabury@uro.com
NCT06986083,prostate,Memorial Sloan Kettering Cancer Center at Basking Ridge (Consent Only),RECRUITING,Basking Ridge,New Jersey,07920,United States,40.70621,-74.54932,"Jonathan Fainberg, MD, MPH",646-422-4894,
NCT06986083,prostate,Memorial Sloan Kettering Monmouth (Limited Protocol Activities),RECRUITING,Middletown,New Jersey,07748,United States,40.39428,-74.11709,"Jonathan Fainberg, MD, MPH",646-422-4894,
NCT06986083,prostate,Memorial Sloan Kettering Bergen (Consent Only),RECRUITING,Montvale,New Jersey,07645,United States,41.04676,-74.02292,"Jonathan Fainberg, MD, MPH",646-422-4894,
NCT06986083,prostate,Memorial Sloan Kettering Suffolk-Commack (Consent only),RECRUITING,Commack,New York,11725,United States,40.84288,-73.29289,"Jonathan Fainberg, MD, MPH",646-422-4894,
NCT06986083,prostate,Memorial Sloan Kettering Westchester (Consent Only),RECRUITING,Harrison,New York,10604,United States,40.96899,-73.71263,"Jonathan Fainberg, MD, MPH",646-422-4894,
NCT06986083,prostate,Memorial Sloan Kettering Cancer Center (All Protocol Activities),RECRUITING,New York,New York,10065,United States,40.71427,-74.00597,"Jonathan Fainberg, MD, MPH",646-422-4894,
NCT06986083,prostate,Memorial Sloan Kettering Nassau (Consent Only),RECRUITING,Uniondale,New York,11553,United States,40.70038,-73.59291,"Jonathan Fainberg, MD, MPH",646-422-4894,
NCT06987890,nsclc,Brigham and Women's Hospital,RECRUITING,Boston,Massachusetts,02115,United States,42.35843,-71.05977,Raymond Mak,6177328651,rmak@partners.org
NCT06990542,prostate,"University of California, San Diego",RECRUITING,La Jolla,California,92093,United States,32.84727,-117.2742,Genitourinary Research Team,858-822-5354,cancerCTO@health.ucsd.edu
NCT06990880,prostate,GSK Investigational Site,RECRUITING,Phoenix,Arizona,85054,United States,33.44838,-112.07404,US GSK Clinical Trials Call Center,877-379-3718,GSKClinicalSupportHD@gsk.com
NCT06990880,prostate,GSK Investigational Site,RECRUITING,Denver,Colorado,80218,United States,39.73915,-104.9847,US GSK Clinical Trials Call Center,877-379-3718,GSKClinicalSupportHD@gsk.com
NCT06990880,prostate,GSK Investigational Site,RECRUITING,New Haven,Connecticut,06510,United States,41.30815,-72.92816,US GSK Clinical Trials Call Center,877-379-3718,GSKClinicalSupportHD@gsk.com
NCT06990880,prostate,GSK Investigational Site,RECRUITING,Rochester,Minnesota,55905,United States,44.02163,-92.4699,US GSK Clinical Trials Call Center,877-379-3718,GSKClinicalSupportHD@gsk.com
NCT06990880,prostate,GSK Investigational Site,RECRUITING,East Brunswick,New Jersey,08816,United States,40.42788,-74.41598,US GSK Clinical Trials Call Center,877-379-3718,GSKClinicalSupportHD@gsk.com
NCT06990880,prostate,GSK Investigational Site,RECRUITING,Nashville,Tennessee,37203,United States,36.16589,-86.78444,US GSK Clinical Trials Call Center,877-379-3718,GSKClinicalSupportHD@gsk.com
NCT06992258,colorectal,Yale University,RECRUITING,New Haven,Connecticut,06520,United States,41.30815,-72.92816,Sarah Mooney,+1 203-737-5520,sarah.mooney@yale.edu
NCT06992258,colorectal,Mount Sinai Cancer Research Program,RECRUITING,Miami Beach,Florida,33140,United States,25.79065,-80.13005,Yvonne Enriquez Nunez,305-674-2625,Yvonne.Enriquez@msmc.com
NCT06992258,colorectal,Orlando Health Cancer Institute,RECRUITING,Orlando,Florida,32806,United States,28.53834,-81.37924,Janice Porter,(321) 841-7246,janice.porter@orlandohealth.com
NCT06992258,colorectal,Rutgers Cancer Institute,RECRUITING,New Brunswick,New Jersey,08903,United States,40.48622,-74.45182,Kassie Diorio,,kassie.diorio@rutgers.edu
NCT06992258,colorectal,NYU Langone Health,RECRUITING,New York,New York,10016,United States,40.71427,-74.00597,Mark Bond,212-404-3748,mark.bond@nyulangone.org
NCT06992258,colorectal,UPenn Lancaster-Ann B. Barshinger Cancer Institute,RECRUITING,Lancaster,Pennsylvania,17601,United States,40.03788,-76.30551,Krista Budzik,717-544-0511,Krista.Budzik@pennmedicine.upenn.edu
NCT06992258,colorectal,Vanderbilt University Medical Center,RECRUITING,Nashville,Tennessee,37232,United States,36.16589,-86.78444,"Kristen Ciombor, MD",800-811-8480,cip@vumc.org
NCT06992258,colorectal,Mays Cancer Center at University of Texas Health at San Antonio,RECRUITING,San Antonio,Texas,78229,United States,29.42412,-98.49363,Jennifer Moseley,210-450-1799,moseleyj@uthscsa.edu
NCT06992258,colorectal,Inova Schar Cancer,RECRUITING,Fairfax,Virginia,22031,United States,38.84622,-77.30637,Stephanie Van Bebber,571-472-0213,stephanie.vanbebber@inova.org
NCT06993844,breast,Hoag Memorial Hospital Presbyterian,RECRUITING,Newport Beach,California,92663,United States,33.61891,-117.92895,Angela J Fuller,949-764-4891,aj.fuller@hoag.org
NCT06993844,breast,UCSF Helen Diller Family Comprehensive Cancer Center,RECRUITING,San Francisco,California,94158,United States,37.77493,-122.41942,Phu Lam,415-818-7994,Phu.Lam@ucsf.edu
NCT06993844,breast,"Yale University, Yale Cancer Center",RECRUITING,New Haven,Connecticut,06520,United States,41.30815,-72.92816,Carl Brown,203-785-4095,carl.brown@yale.edu
NCT06993844,breast,Beth Israel Deaconess Medical Center,RECRUITING,Boston,Massachusetts,02215,United States,42.35843,-71.05977,Susan Gotthardt,617-975-7452,sgotthar@bidmc.harvard.edu
NCT06993844,breast,Dana-Farber Cancer Institute,RECRUITING,Boston,Massachusetts,02215,United States,42.35843,-71.05977,CT.GOV Contact,877-338-7425,
NCT06993844,breast,Carolina BioOncology Institute,RECRUITING,Huntersville,North Carolina,28078,United States,35.41069,-80.84285,Hannah Wall,980-441-1148,hwall@carolinabiooncology.org
NCT06993844,breast,The University of Texas MD Anderson Cancer Center,RECRUITING,Houston,Texas,77030,United States,29.76328,-95.36327,"Jordi Rodon Ahnert, MD, PhD",713-792-5603,
NCT06993844,breast,START,RECRUITING,San Antonio,Texas,78229,United States,29.42412,-98.49363,"Isabel Jimenenz, RN, MSN",210-593-5265,isabel.jimenez@startresearch.com
NCT06993844,breast,NEXT,RECRUITING,Fairfax,Virginia,22031,United States,38.84622,-77.30637,Maybelle De La Rosa,703-783-4518,mdelarosa@nextoncology.com
NCT06993844,breast,Fred Hutchinson Cancer Center,RECRUITING,Seattle,Washington,98109,United States,47.60621,-122.33207,Kaysey Hermens,206-667-5715,khermens@fredhutch.org
NCT06995898,breast,Kaiser Permanente-Division of Research,RECRUITING,Pleasanton,California,94588,United States,37.66243,-121.87468,Site Public Contact,510-891-3400,
NCT06995898,breast,Keefe Memorial Hospital,RECRUITING,Cheyenne Wells,Colorado,80810,United States,38.8214,-102.35324,Site Public Contact,719-767-5661,cmillsap@keefemh.org
NCT06995898,breast,Kaiser Permanente-Franklin,RECRUITING,Denver,Colorado,80205,United States,39.73915,-104.9847,Site Public Contact,303-817-9295,KPCOIHRClinicalResearch@kp.org
NCT06995898,breast,Poudre Valley Hospital,RECRUITING,Fort Collins,Colorado,80524,United States,40.58526,-105.08442,Site Public Contact,970-297-6150,
NCT06995898,breast,Cancer Care and Hematology-Fort Collins,RECRUITING,Fort Collins,Colorado,80528,United States,40.58526,-105.08442,Site Public Contact,888-823-5923,ctsucontact@westat.com
NCT06995898,breast,UCHealth Greeley Hospital,RECRUITING,Greeley,Colorado,80631,United States,40.42331,-104.70913,Site Public Contact,888-823-5923,ctsucontact@westat.com
NCT06995898,breast,Kaiser Permanente-Rock Creek,RECRUITING,Lafayette,Colorado,80026,United States,39.9936,-105.08971,Site Public Contact,303-817-9295,KPCOIHRClinicalResearch@kp.org
NCT06995898,breast,Kaiser Permanente-Lone Tree,RECRUITING,Lone Tree,Colorado,80124,United States,39.55171,-104.8863,Site Public Contact,303-817-9295,KPCOIHRClinicalResearch@kp.org
NCT06995898,breast,Medical Center of the Rockies,RECRUITING,Loveland,Colorado,80538,United States,40.39776,-105.07498,Site Public Contact,970-203-7083,
NCT06995898,breast,Kaiser Permanente Moanalua Medical Center,RECRUITING,Honolulu,Hawaii,96819,United States,21.30694,-157.85833,Site Public Contact,808-432-5195,shelley.a.clark@kp.org
NCT06995898,breast,Walter Reed National Military Medical Center,RECRUITING,Bethesda,Maryland,20889-5600,United States,38.98067,-77.10026,Site Public Contact,301-319-2100,
NCT06995898,breast,Henry Ford Cancer Institute-Downriver,RECRUITING,Brownstown,Michigan,48183,United States,,,Site Public Contact,313-916-3721,CTOResearch@hfhs.org
NCT06995898,breast,Henry Ford Health Center - Brownstown,RECRUITING,Brownstown,Michigan,48183,United States,,,Site Public Contact,313-874-5472,CDUDAS1@hfhs.org
NCT06995898,breast,Henry Ford Health Center - Chesterfield,RECRUITING,Chesterfield,Michigan,48047,United States,42.66281,-82.84242,Site Public Contact,313-874-5472,CDUDAS1@hfhs.org
NCT06995898,breast,Henry Ford Macomb Hospital-Clinton Township,RECRUITING,Clinton Township,Michigan,48038,United States,42.58698,-82.91992,Site Public Contact,313-916-3721,CTOResearch@hfhs.org
NCT06995898,breast,Henry Ford Medical Center-Fairlane,RECRUITING,Dearborn,Michigan,48126,United States,42.32226,-83.17631,Site Public Contact,313-916-3721,CTOResearch@hfhs.org
NCT06995898,breast,Henry Ford Hospital,RECRUITING,Detroit,Michigan,48202,United States,42.33143,-83.04575,Site Public Contact,313-916-3721,CTOResearch@hfhs.org
NCT06995898,breast,Henry Ford Medical Center - Detroit Northwest,RECRUITING,Detroit,Michigan,48235,United States,42.33143,-83.04575,Site Public Contact,,kkeenan1@hfhs.org
NCT06995898,breast,Henry Ford Medical Center-Cottage,RECRUITING,Grosse Pointe Farms,Michigan,48236,United States,42.4092,-82.89186,Site Public Contact,313-916-1784,
NCT06995898,breast,Henry Ford Medical Center - Livonia,RECRUITING,Livonia,Michigan,48150,United States,42.36837,-83.35271,Site Public Contact,,kkeenan1@hfhs.org
NCT06995898,breast,Henry Ford Medical Center-Columbus,RECRUITING,Novi,Michigan,48377,United States,42.48059,-83.47549,Site Public Contact,313-916-3721,CTOResearch@hfhs.org
NCT06995898,breast,Henry Ford Medical Center - Plymouth,RECRUITING,Plymouth,Michigan,48170,United States,42.37143,-83.47021,Site Public Contact,,kkeenan1@hfhs.org
NCT06995898,breast,Henry Ford Medical Center - Royal Oak,RECRUITING,Royal Oak,Michigan,48067,United States,42.48948,-83.14465,Site Public Contact,,kkeenan1@hfhs.org
NCT06995898,breast,Henry Ford Medical Center,RECRUITING,Sterling Heights,Michigan,48310,United States,42.58031,-83.0302,Site Public Contact,888-823-5923,ctsucontact@westat.com
NCT06995898,breast,Henry Ford Medical Center - Troy,RECRUITING,Troy,Michigan,48083,United States,42.60559,-83.14993,Site Public Contact,,kkeenan1@hfhs.org
NCT06995898,breast,Henry Ford West Bloomfield Hospital,RECRUITING,West Bloomfield,Michigan,48322,United States,42.56891,-83.38356,Site Public Contact,313-916-3721,CTOResearch@hfhs.org
NCT06995898,breast,Henry Ford Wyandotte Hospital,RECRUITING,Wyandotte,Michigan,48192,United States,42.21421,-83.14992,Site Public Contact,,nhay@hfhs.org
NCT06995898,breast,Minneapolis VA Medical Center,RECRUITING,Minneapolis,Minnesota,55417,United States,44.97997,-93.26384,Site Public Contact,612-467-2800,
